   8.9479821e+00   1.2023258e+01   1.2400119e+01   9.9157448e+00   1.2332126e+01   1.2201046e+01   7.0657985e+00   7.6308481e+00
   8.4683584e+00   8.9368632e+00   1.1164890e+01   9.3606987e+00   1.0459321e+01   1.0842711e+01   7.5866860e+00   6.7673286e+00
   3.1625920e+00   4.6714173e+00   8.8899183e+00   8.7772339e+00   9.6496778e+00   1.0493168e+01   7.2434304e+00   1.1213503e+01
   1.0058193e+01   1.2518086e+01   1.4036554e+01   1.0255961e+01   9.8399818e+00   1.0548552e+01   6.0090711e+00   7.3834202e+00
   1.0171755e+01   5.8496364e+00   4.2558263e+00   5.6166577e+00   9.2031586e+00   9.1284750e+00   2.6463243e+00   2.9655123e+00
   7.0969946e+00   5.3770139e+00   6.0063603e+00   9.4030259e+00   7.8519941e+00   7.6857390e+00   4.9161786e+00  -2.6018315e-01
   6.2361853e+00   5.6657213e+00   7.9323548e+00   8.9124644e+00   6.6354634e+00   6.3135492e+00   3.4724133e+00  -1.9844078e+00
  -1.0339486e+01  -1.1359243e+01  -1.1173820e+01  -1.1324713e+01  -1.0376446e+01  -1.3033572e+01  -1.0750079e+01  -7.6899534e+00
  -9.9244963e+00  -1.0132878e+01  -1.0242705e+01  -1.1482392e+01  -9.9598466e+00  -1.2656802e+01  -9.3058746e+00  -5.6132003e+00
  -6.4008619e+00  -6.8568308e+00  -4.9700618e+00  -7.8906622e+00  -1.2089514e+01  -1.2606814e+01  -1.1062625e+01  -9.6713084e+00
  -1.1667639e+01  -1.5300510e+01  -1.3025976e+01  -1.0975297e+01  -1.0262038e+01  -1.0587141e+01  -8.2576171e+00  -8.2947171e+00
  -9.4927214e+00  -6.9574965e+00  -8.3879818e+00  -9.2940217e+00  -1.0093285e+01  -9.7229734e+00  -3.9099586e+00  -1.5523932e+00
  -8.8283367e+00  -5.6862701e+00  -7.7488679e+00  -7.3615015e+00  -8.5088100e+00  -6.8036573e+00  -5.3825606e+00  -5.4962588e+00
  -7.6735198e+00  -6.5140390e+00  -8.9525096e+00  -7.6073177e+00  -9.0011762e+00  -6.8676408e+00  -6.1380339e+00  -4.6903207e+00
   3.4747959e-02   3.7748508e-02  -4.9703833e-02  -6.8795708e-02  -7.2856883e-02  -7.1654022e-04   1.3166970e-01   1.7449187e-01
   3.9440202e-02  -2.3637057e-03   4.2242395e-02   6.9667988e-02  -1.6484389e-02   2.9171295e-02   2.6304980e-01   1.7556770e-01
   1.5583993e-02  -1.0617975e-03   5.4777846e-01   5.6333031e-01   3.6532860e-02   3.0061597e-02   1.0139523e-01  -6.6325932e-03
   9.5442370e-03   7.4848033e-03  -2.3733993e-02  -1.0289156e-02  -7.3219213e-02  -6.3360501e-02   3.0500851e-03  -3.7313724e-03
  -1.4255697e-01  -1.5468192e-01   2.1792731e-03   3.0546820e-01   4.0065345e-01   5.1815613e-01   9.0304940e-01   1.2535818e+00
  -9.2220603e-02   3.8654456e-02   2.2496257e-01   5.2390544e-01   3.8603148e-01   4.4623107e-01   6.1667217e-01   5.2966680e-01
  -8.9551094e-02   1.6280541e-02   2.1706496e-01   4.3438053e-01   4.7038094e-01   6.9306080e-01   7.6994268e-01   3.2378502e-01
   3.8664341e-02   3.8664341e-02  -1.4760017e-01  -1.4760017e-01  -1.4760017e-01  -1.4760017e-01   3.8664341e-02   3.8664341e-02
   3.8664341e-02   3.8664341e-02  -1.4760017e-01  -1.4760017e-01  -1.4760017e-01  -1.4760017e-01   3.8664341e-02   3.8664341e-02
   3.8664341e-02  -1.4760017e-01   3.8664341e-02   3.8664341e-02   3.8664341e-02   3.8664341e-02   3.8664341e-02  -1.4760017e-01
   3.8664341e-02   3.8664341e-02   3.8664341e-02   3.8664341e-02  -1.4760017e-01  -1.4760017e-01   3.8664341e-02   3.8664341e-02
  -1.4760017e-01  -1.4760017e-01   3.8664341e-02   2.2492886e-01   3.8664341e-02   3.8664341e-02   2.2492886e-01   2.2492886e-01
  -1.4760017e-01   3.8664341e-02   3.8664341e-02   3.8664341e-02   3.8664341e-02   3.8664341e-02   2.2492886e-01   3.8664341e-02
  -1.4760017e-01   3.8664341e-02   3.8664341e-02   3.8664341e-02   3.8664341e-02   3.8664341e-02   2.2492886e-01   3.8664341e-02
  -2.8429579e+01  -3.2660995e+01  -3.5574929e+01  -3.8367102e+01  -4.1289698e+01  -4.3682529e+01  -4.7801902e+01  -5.1157861e+01
  -2.6620174e+01  -3.1846623e+01  -3.4991556e+01  -3.8001642e+01  -4.1593992e+01  -4.4367010e+01  -4.8381800e+01  -5.1956422e+01
  -2.2871269e+01  -2.7806641e+01  -3.1527029e+01  -3.4800345e+01  -3.8081010e+01  -3.8781388e+01  -4.0002993e+01  -4.0987101e+01
  -1.6272102e+01  -1.6626426e+01  -1.7296894e+01  -1.9953799e+01  -2.4129743e+01  -2.6965305e+01  -3.1579768e+01  -3.5071593e+01
  -1.4507210e+01  -2.1247482e+01  -3.0627707e+01  -3.5136053e+01  -3.7595424e+01  -3.9625320e+01  -4.2040612e+01  -4.2601980e+01
  -1.5101339e+01  -2.4375881e+01  -3.2119052e+01  -3.5018317e+01  -3.7204779e+01  -3.8126444e+01  -3.9484179e+01  -3.9408394e+01
  -1.6994832e+01  -2.6581787e+01  -3.2921864e+01  -3.6023701e+01  -3.8341860e+01  -3.9264769e+01  -4.0518221e+01  -4.0157642e+01
   4.9435254e+00   4.8379973e+00   6.8205110e+00   6.7189347e+00   5.7067581e+00   6.6535486e+00   6.5915665e+00   3.9741271e+00
   4.6786375e+00   5.0547420e+00   5.8973326e+00   5.9843739e+00   5.6121157e+00   7.2961520e+00   6.3006348e+00   2.7340152e+00
   8.9787544e+00   7.0978347e+00   3.1942269e+00   3.8358913e+00   6.4052254e+00   6.7049354e+00   8.5677425e+00   7.2967200e+00
   7.7521924e+00   7.5036652e+00   7.7849621e+00   7.3956928e+00   8.4425981e+00   9.4778573e+00   8.0463052e+00   6.5021068e+00
   8.5644864e+00   8.6151500e+00   6.5309519e+00   5.4681013e+00   3.0581546e+00   2.7626800e+00   2.3756528e+00   1.5118588e+00
   7.7796614e+00   6.2371518e+00   4.0821108e+00   4.4198732e+00   3.6577217e+00   2.0624676e+00   7.0266228e-01  -2.2242713e+00
   7.1536232e+00   5.6694747e+00   3.9251232e+00   4.3882553e+00   3.8919168e+00   2.4403956e+00   1.0998117e+00  -1.3146687e+00
  -7.1669011e+00  -6.4211008e+00  -6.3931929e+00  -3.7867475e+00  -3.8438530e+00  -4.3776861e+00  -5.5965764e+00  -2.8735852e+00
  -7.3109032e+00  -5.7521424e+00  -6.3599535e+00  -3.1648770e+00  -3.6324150e+00  -3.5124768e+00  -5.8284932e+00  -3.6826835e+00
  -6.9235685e+00  -5.6818321e+00  -3.6224627e+00  -3.6120335e+00  -4.6311585e+00  -5.6694504e+00  -6.8560821e+00  -6.1732772e+00
  -8.6560784e+00  -7.0907190e+00  -7.4380995e+00  -6.1278486e+00  -5.0924422e+00  -5.6730740e+00  -7.0418993e+00  -4.6167547e+00
  -6.5081358e+00  -4.9159325e+00  -3.5765017e+00  -3.2491179e+00  -2.0060301e+00  -6.7571102e-01  -2.2944868e+00  -2.4435324e-02
  -3.8174503e+00  -5.1028529e+00  -4.4579425e+00  -4.4475899e+00  -1.2664717e+00  -9.8579793e-01  -4.1440162e-01   5.0672646e-01
  -3.8436288e+00  -4.3043511e+00  -5.5010229e+00  -5.0097193e+00  -1.3419754e+00  -1.3419713e+00  -5.6814491e-01  -3.7761519e-01
  -4.2720137e+01  -5.0313580e+01  -5.2035960e+01  -5.2746280e+01  -5.7667315e+01  -6.0530520e+01  -6.1907633e+01  -6.5889416e+01
  -4.0108246e+01  -4.6476152e+01  -5.0256231e+01  -5.1914998e+01  -5.6743036e+01  -6.0240523e+01  -6.2346035e+01  -6.6430078e+01
  -3.4203256e+01  -3.9052046e+01  -4.6441580e+01  -4.9177711e+01  -5.2530746e+01  -5.5294545e+01  -5.6197740e+01  -5.7380719e+01
  -3.2438774e+01  -3.4509744e+01  -3.5595739e+01  -3.5621994e+01  -3.9794845e+01  -4.2290064e+01  -4.4389954e+01  -4.8968878e+01
  -2.8370037e+01  -3.1807870e+01  -4.1256279e+01  -4.9301231e+01  -5.3263320e+01  -5.4584356e+01  -5.6685465e+01  -5.7804999e+01
  -2.7075988e+01  -3.6532909e+01  -4.6290727e+01  -5.0296586e+01  -5.2891441e+01  -5.3504668e+01  -5.5191517e+01  -5.5213123e+01
  -2.8216894e+01  -3.8575241e+01  -4.7895255e+01  -5.1123472e+01  -5.3300438e+01  -5.3994467e+01  -5.5955903e+01  -5.4967783e+01
  -4.3649285e+01  -4.9442343e+01  -5.3347437e+01  -5.5472285e+01  -5.9211889e+01  -6.3068692e+01  -6.4865990e+01  -6.7280423e+01
  -4.1178192e+01  -4.7991635e+01  -5.1779589e+01  -5.4754425e+01  -5.8483583e+01  -6.3076094e+01  -6.4315913e+01  -6.6920524e+01
  -3.7352478e+01  -4.2334723e+01  -4.5500987e+01  -5.0458601e+01  -5.6162578e+01  -5.7365470e+01  -5.7613994e+01  -5.9066513e+01
  -3.3986512e+01  -3.7036515e+01  -3.6736845e+01  -3.6934208e+01  -4.1801286e+01  -4.4641339e+01  -4.6818024e+01  -5.1469300e+01
  -3.1170085e+01  -3.4710347e+01  -4.4119873e+01  -4.9765723e+01  -5.4663246e+01  -5.7059060e+01  -5.5935932e+01  -5.7405714e+01
  -2.9727021e+01  -3.6949670e+01  -4.7504667e+01  -4.9410914e+01  -5.2689044e+01  -5.3481304e+01  -5.4205678e+01  -5.5611580e+01
  -3.0583839e+01  -4.0013388e+01  -4.8852105e+01  -5.0516470e+01  -5.3903194e+01  -5.4667947e+01  -5.5378563e+01  -5.5420109e+01
