   3.7938528e-01  -9.9402008e-01   1.9919922e+00   1.0328238e+00   1.3554824e+00   5.1014081e-01  -2.1234589e+00   1.0960157e+00
   1.4502140e+00  -6.6629490e-01   7.5143447e-01   1.7437663e+00   5.3189066e+00   2.1073616e+00   2.1528871e+00   2.6529919e+00
   3.2965766e-02  -3.4964930e+00  -4.7706205e-01   4.4896304e-01   2.4040793e+00   1.7454486e+00   1.1745662e+00   1.9679968e-01
   4.0897911e+00   6.3070815e+00   7.0566385e+00   4.2556231e+00   6.6835758e+00   7.4135137e-01   4.0133199e+00   6.3800040e-01
   8.9280842e+00   6.4324384e+00   8.1601612e+00   5.0663665e-01  -3.5462639e+00   6.2697992e-01  -1.4766253e+00  -6.4417696e-01
   4.5840911e+00   2.0891355e+00   5.0614705e-01  -1.2681302e+00  -6.0563499e+00  -5.7701131e-02   1.4448085e+00   1.2616418e+00
   1.0273871e+00  -1.9581546e+00  -4.2242397e-01  -2.4199613e+00  -6.3707892e+00  -6.3685181e-01   1.6019654e+00   1.3563828e+00
  -2.2941201e+00   1.7487965e-01  -4.8971753e-01  -6.8102298e-01  -1.6200878e+00   5.1225764e-02   8.7421356e-01   5.9592674e-01
  -7.9682011e-01   4.5591874e-01  -1.4246611e+00  -1.2237493e+00  -1.6457245e+00  -1.1359160e+00  -1.5449112e-01   4.8859657e-01
  -3.2538650e+00  -1.6175470e+00  -1.2035124e+00  -2.0359412e+00  -5.3579299e+00  -9.0563473e-01  -2.3581612e+00  -6.3607806e-01
  -5.0617543e+00  -6.3455170e+00  -9.5268596e+00  -5.8373709e+00  -6.0651400e+00  -2.1772285e+00   1.8897771e+00   1.6811295e+00
  -7.9769698e+00  -4.2374714e+00  -2.8437160e+00  -4.0483267e-01  -1.9786946e+00  -5.1724341e-02  -1.6284332e+00  -8.9746579e-02
  -6.1107736e+00  -3.1202970e+00  -3.4303952e+00  -2.8775252e+00  -4.1882464e+00  -1.5501510e+00   3.1232051e-01   1.5562855e+00
  -4.8034399e+00  -1.5239895e+00  -3.0722718e+00  -3.4944441e+00  -4.0316706e+00  -1.3069217e+00  -3.6179271e-01   6.0233925e-01
   1.2329441e+00   5.0080859e-01  -4.9454017e-01  -1.1277571e+00   3.4869305e-01   1.2869287e+00   1.6243184e+00   6.4638642e+00
   1.4843080e+00   5.7911531e-01  -5.0094486e-01  -1.2414778e+00   3.0720724e-01   1.0713202e+00   1.3327527e+00   6.2838946e+00
   4.6681794e-01   3.6634834e-01   5.1689925e-01   5.9821004e-01   2.8596939e-02  -3.7032128e-01  -5.0146301e-02   5.4145313e+00
   1.0279866e+00   1.3098770e-01  -4.2049750e-01  -6.5529385e-01   4.4416339e-01   1.9009463e+00   1.9953481e+00   5.6949945e+00
   5.2297442e-01   5.2677534e-01   4.4025463e-01   1.9670862e-01   7.0950889e-01   1.1274083e+00   8.0471754e-01   5.5685544e+00
   1.1091562e+00   6.5502000e-01  -2.0819620e-01  -2.4728188e-01   9.8034849e-01   1.4735144e+00   1.2715145e+00   5.5328005e+00
   1.0837805e+00   5.7691633e-01  -3.0216174e-01   1.0767122e-02   1.1033925e+00   1.6056722e+00   1.5131217e+00   5.6201219e+00
   8.0167532e-01   2.4288177e-01  -5.0217628e-01  -1.6197634e+00  -1.2964725e-01   1.5467334e+00   1.9192624e+00   7.3209333e+00
   9.8793983e-01   5.6617260e-02  -6.8844080e-01  -1.6197634e+00  -1.2964725e-01   4.2914629e-01   9.8793983e-01   7.3209333e+00
   5.6617260e-02   5.6617260e-02  -3.1591177e-01  -1.2964725e-01   5.6617260e-02  -6.8844080e-01  -5.0217628e-01   6.2033463e+00
   5.6617260e-02  -1.2964725e-01  -1.2964725e-01  -1.2964725e-01   5.6617260e-02   1.1742043e+00   1.9192624e+00   6.7621398e+00
  -1.2964725e-01  -1.2964725e-01   5.6617260e-02  -3.1591177e-01  -8.7470531e-01   6.1541080e-01   9.8793983e-01   6.3896108e+00
   4.2914629e-01   2.4288177e-01  -6.8844080e-01  -1.2472343e+00  -8.7470531e-01   4.2914629e-01   1.7329979e+00   6.7621398e+00
   4.2914629e-01   2.4288177e-01  -1.4334989e+00  -1.4334989e+00  -5.0217628e-01   9.8793983e-01   2.2917914e+00   6.7621398e+00
  -3.1732282e+01  -3.5618327e+01  -3.7413783e+01  -4.1053544e+01  -4.7300671e+01  -4.2556470e+01  -4.4821399e+01  -3.8784252e+01
  -3.1475515e+01  -3.4840159e+01  -3.6420449e+01  -3.9967491e+01  -4.5620815e+01  -4.1862972e+01  -4.3884792e+01  -3.8538460e+01
  -3.0921086e+01  -3.3768579e+01  -3.5296719e+01  -3.8820922e+01  -4.2942785e+01  -4.0680438e+01  -4.2277505e+01  -3.8074472e+01
